X,Y,field_1,field_2,field_3,field_4,field_5,field_6,field_7,field_8,field_9,result_num,status,formatted_,place_id,location_t,latlong,icon_url
9.2038043,48.5069389,Reutlingen,"79705","95456","103687","110650","112484","115865",Baden-WÃ¼rttemberg,"1","0",OK,"Reutlingen, Germany",ChIJ65TICvPxmUcRMHrfpbdrHwQ,APPROXIMATE,"48.50693889999999,9.2038043",./0.png
7.4434091,52.2815691,Rheine,"50076","71432","70452","75886","76530","76218",Nordrhein-Westfalen,"1","0",OK,"Rheine, Germany",ChIJ4cNS3rsyuEcR_qT0IrI4cgk,APPROXIMATE,"52.2815691,7.443409099999999",./0.png
12.1181047,47.8571272,Rosenheim,"37078","51604","56340","58908","61299","63551",Bayern,"1","0",OK,"Rosenheim, Germany",ChIJ8Q8AgEcadkcRg8sr-Krd2yo,APPROXIMATE,"47.8571272,12.1181047",./0.png
12.0991466,54.0924406,Rostock,"198636","232506","248088","200506","202735","209191",Mecklenburg-Vorpommern,"1","0",OK,"Rostock, Germany",ChIJNzjcO6xQrEcRw55Zj-bj9tI,APPROXIMATE,"54.0924406,12.0991466",./0.png
8.4216976,49.9887497,RÃ¼sselsheim am Main,"60911","60974","59430","59357","60294","65881",Hessen,"1","0",OK,"65428 Rüsselsheim, Germany",ChIJsVZjbiyZvUcR5CyBkROgq1M,APPROXIMATE,"49.9887497,8.4216976",./0.png
6.9969327,49.2401572,SaarbrÃ¼cken,"128251","193554","191694","183257","175741","180374",Saarland,"1","0",OK,"Saarbrücken, Germany",ChIJ68AC41KxlUcRgGvbENXUIgQ,APPROXIMATE,"49.24015720000001,6.996932699999999",./0.png
10.3899127,52.1378659,Salzgitter,"119031","113600","114355","112302","102394","104291",Niedersachsen,"1","0",OK,"Salzgitter, Germany",ChIJN4eFwHZFpUcRIqxPV7XAaEk,APPROXIMATE,"52.13786589999999,10.3899127",./0.png
7.1875786,50.7694775,Sankt Augustin,"31892","48580","51886","55248","55442","55847",Nordrhein-Westfalen,"1","0",OK,"53757 Sankt Augustin, Germany",ChIJh4ovXD_nvkcRoH0qSvxgJwQ,APPROXIMATE,"50.7694775,7.187578599999999",./0.png
9.8045704,48.7994019,SchwÃ¤bisch GmÃ¼nd,"44385","56901","60081","62188","59654","61137",Baden-WÃ¼rttemberg,"1","0",OK,"Schwäbisch Gmünd, Germany",ChIJneAARAsImUcR0G8JjTz9HwQ,APPROXIMATE,"48.7994019,9.8045704",./0.png
10.2194227,50.0492047,Schweinfurt,"58178","52445","54483","54325","53415","53426",Bayern,"1","0",OK,"Schweinfurt, Germany",ChIJjUNpP5D3okcRkAli8Ci3HQQ,APPROXIMATE,"50.0492047,10.2194227",./0.png
11.4012499,53.6355022,Schwerin,"97389","121175","127447","101267","95220","95653",Mecklenburg-Vorpommern,"1","0",OK,"Schwerin, Germany",ChIJmfcOtZLZrUcRwIKEregaJQQ,APPROXIMATE,"53.6355022,11.4012499",./0.png
8.0209591,50.8838492,Siegen,"57563","112320","109174","108476","103424","102770",Nordrhein-Westfalen,"1","0",OK,"Siegen, Germany",ChIJp4UQ55EcvEcRx9vbDB05wj0,APPROXIMATE,"50.8838492,8.020959099999999",./0.png
9.0044053,48.7074558,Sindelfingen,"41967","54808","58805","60766","60445","64905",Baden-WÃ¼rttemberg,"1","0",OK,"Sindelfingen, Germany",ChIJWwEkOrXfmUcRUCgJjTz9HwQ,APPROXIMATE,"48.7074558,9.0044053",./0.png
7.0671161,51.1652199,Solingen,"177124","166085","165401","164973","159927","159245",Nordrhein-Westfalen,"1","0",OK,"Solingen, Germany",ChIJMW7E4oTUuEcRMHQqSvxgJwQ,APPROXIMATE,"51.1652199,7.0671161",./0.png
8.4412172,49.3172765,Speyer,"42184","43864","46553","49776","49857","50561",Rheinland-Pfalz,"1","0",OK,"67346 Speyer, Germany",ChIJIW-mXZy2l0cR0BvbENXUIgQ,APPROXIMATE,"49.3172765,8.441217199999999",./0.png
6.2251934,50.7730884,Stolberg (Rheinland),"39704","57550","57231","58682","57474","56466",Nordrhein-Westfalen,"1","0",OK,"Stolberg (Rhineland), Germany",ChIJKT2ra_lhv0cRUkJOVwSyB08,APPROXIMATE,"50.7730884,6.225193399999999",./0.png
13.0770347,54.3090654,Stralsund,"71489","74947","72780","60663","57670","59418",Mecklenburg-Vorpommern,"1","0",OK,"Stralsund, Germany",ChIJU0sLtaljq0cR0IKEregaJQQ,APPROXIMATE,"54.30906539999999,13.0770347",./0.png
9.1829321,48.7758459,Stuttgart,"634202","580648","579988","583874","606588","635911",Baden-WÃ¼rttemberg,"2","0",OK,"Stuttgart, Germany",ChIJ04-twTTbmUcR5M-RdxzB1Xk,APPROXIMATE,"48.7758459,9.1829321",./0.png
6.6371433,49.749992,Trier,"103598","95536","97835","99410","105260","111528",Rheinland-Pfalz,"1","0",OK,"Trier, Germany",ChIJxfsc0Zt8lUcRS3LNTaWjDP4,APPROXIMATE,"49.749992,6.6371433",./0.png
7.1430246,50.8177471,Troisdorf,"51941","58618","64430","72678","75369","74953",Nordrhein-Westfalen,"1","0",OK,"Troisdorf, Germany",ChIJmXsqQBPevkcRNlvFTf3rQb8,APPROXIMATE,"50.8177471,7.1430246",./0.png
9.0576448,48.5216364,TÃ¼bingen,"55168","73132","80372","81128","88358","91506",Baden-WÃ¼rttemberg,"1","0",OK,"Tübingen, Germany",ChIJgdDN7dT6mUcRjacz_s6uCKw,APPROXIMATE,"48.5216364,9.0576448",./0.png
9.9876076,48.4010822,Ulm,"93158","100671","110529","117233","122801","126790",Baden-WÃ¼rttemberg,"1","0",OK,"Ulm, Germany",ChIJ_Qs1mGlkmUcRkH3fpbdrHwQ,APPROXIMATE,"48.4010822,9.987607599999999",./0.png
7.6853114,51.5426349,Unna,"50299","56416","61552","71375","66502","58936",Nordrhein-Westfalen,"1","0",OK,"Unna, Germany",ChIJWThESbVsuUcRk3aYWyPxlgM,APPROXIMATE,"51.5426349,7.685311400000001",./0.png
7.0426775,51.3370703,Velbert,"55610","93056","89253","89782","84033","81842",Nordrhein-Westfalen,"1","0",OK,"Velbert, Germany",ChIJwz-hBC7auEcR0HUqSvxgJwQ,APPROXIMATE,"51.33707030000001,7.0426775",./0.png
6.3965235,51.2554987,Viersen,"85698","81114","77453","77130","75360","77102",Nordrhein-Westfalen,"1","0",OK,"Viersen, Germany",ChIJAU00iH2puEcRtVAQxj-thKU,APPROXIMATE,"51.2554987,6.3965235",./0.png
8.4640869,48.0594021,Villingen-Schwenningen3,"37999","78904","78218","80891","81022","85707",Baden-WÃ¼rttemberg,"1","0",OK,"Villingen-Schwenningen, Germany",ChIJeXNc6WaWkEcRoInfpbdrHwQ,APPROXIMATE,"48.0594021,8.4640869",./0.png
9.3185739,48.8293519,Waiblingen,"24195","45114","48387","51362","52900","55604",Baden-WÃ¼rttemberg,"1","0",OK,"Waiblingen, Germany",ChIJC4RS4a7ImUcRJ-mJtm0FT0w,APPROXIMATE,"48.8293519,9.318573899999999",./0.png
11.3235439,50.9794934,Weimar,"63634","63709","60326","62425","65479","65228",ThÃ¼ringen,"1","0",OK,"Weimar, Germany",ChIJqVvtMcYapEcRQDYzdMGOIAQ,APPROXIMATE,"50.9794934,11.3235439",./0.png
6.6295679,51.6643079,Wesel,"45338","56776","59631","62063","60750","60230",Nordrhein-Westfalen,"1","0",OK,"Wesel, Germany",ChIJCaMM_dSEuEcRsHdUMYHyJwQ,APPROXIMATE,"51.6643079,6.6295679",./0.png
8.5081645,50.5589802,Wetzlar,"36922","51997","51737","52608","51499","52955",Hessen,"1","0",OK,"Wetzlar, Germany",ChIJO6NMI79avEcRlV1nczH2kYs,APPROXIMATE,"50.5589802,8.5081645",./0.png
8.2397608,50.0782184,Wiesbaden,"250715","274464","260301","270109","275976","278474",Hessen,"1","0",OK,"Wiesbaden, Germany",ChIJO4RcSdm9vUcRwWYzw4D9EQY,APPROXIMATE,"50.0782184,8.239760799999999",./0.png
8.1068722,53.5323403,Wilhelmshaven,"102978","99230","90561","85287","81324","76089",Niedersachsen,"1","0",OK,"Wilhelmshaven, Germany",ChIJHXQ4zZWRtkcRcFwAY3fPJgQ,APPROXIMATE,"53.53234029999999,8.1068722",./0.png
6.5442659,51.2654601,Willich,"37747","39115","42416","50300","51949","50391",Nordrhein-Westfalen,"1","0",OK,"47877 Willich, Germany",ChIJIVIBQW2uuEcR8HYqSvxgJwQ,APPROXIMATE,"51.2654601,6.544265900000001",./0.png
7.353197,51.4438926,Witten,"97687","105876","105403","103196","98233","96459",Nordrhein-Westfalen,"1","0",OK,"Witten, Germany",ChIJswAH8IkhuUcREIhUMYHyJwQ,APPROXIMATE,"51.4438926,7.353197000000001",./0.png
10.5408484,52.1640413,WolfenbÃ¼ttel,"40527","50256","52032","54690","53427","52165",Niedersachsen,"1","0",OK,"Wolfenbüttel, Germany",ChIJfX8GUYlepUcRnVPNF2UsH50,APPROXIMATE,"52.16404130000001,10.5408484",./0.png
10.7865461,52.4226503,Wolfsburg,"90115","125935","128510","121805","121451","124371",Niedersachsen,"1","0",OK,"Wolfsburg, Germany",ChIJseZXR0KSr0cR0DqslG2sJQQ,APPROXIMATE,"52.4226503,10.7865461",./0.png
8.3507182,49.6341372,Worms,"77064","73603","76503","80361","81736","83542",Rheinland-Pfalz,"1","0",OK,"Worms, Germany",ChIJiUcoT8ErlkcR4BvbENXUIgQ,APPROXIMATE,"49.6341372,8.3507182",./0.png
7.1507636,51.2562128,Wuppertal,"417694","393381","383660","366434","349721","355100",Nordrhein-Westfalen,"1","0",OK,"Wuppertal, Germany",ChIJZ9RhXDrWuEcRQHQqSvxgJwQ,APPROXIMATE,"51.2562128,7.150763599999999",./0.png
9.9533548,49.7913044,WÃ¼rzburg,"116395","128652","127777","127966","133799","127934",Bayern,"1","0",OK,"Würzburg, Germany",ChIJ2U3aEiCQokcRoAli8Ci3HQQ,APPROXIMATE,"49.79130439999999,9.9533548",./0.png
12.4733725,50.7102169,Zwickau,"126988","122129","114632","103008","93750","88690",Sachsen,"1","0",OK,"Zwickau, Germany",ChIJwzxMSlYsp0cRsLOIQsuxIQQ,APPROXIMATE,"50.7102169,12.4733725",./0.png
